SOLD DATE,ADDRESS,CITY,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,$/SQUARE FEET,HOA/MONTH,LATITUDE,LONGITUDE,sale_year,sale_month,sale_dayofweek,sale_quarter,sqft_bin,age_at_sale,log_price,log_square_feet,log_lot_size
2025-04-07,3080 Futuna Ln,Naples,34119,585000.0,2.0,2.0,Na22 - S/O Immokalee Rd W/O 951,1540.0,6098.0,2002.0,380.0,501.0,26.2466095,-81.706088,2025.0,4.0,Monday,2.0,1000-1999,23.0,13.279368835614243,7.340186835320115,8.715880102296456
2024-12-04,5913 Bermuda Ln,Naples,34119,665000.0,3.0,2.0,Na22 - S/O Immokalee Rd W/O 951,2000.0,8276.0,1998.0,333.0,522.0,26.2463592,-81.7132532,2024.0,12.0,Wednesday,4.0,1000-1999,26.0,13.407543823396258,7.601402334583733,9.021235862885396
2025-02-12,3914 Upolo Ln,Naples,34119,777500.0,4.0,3.0,Na22 - S/O Immokalee Rd W/O 951,2487.0,7405.0,2001.0,313.0,547.0,26.2531271,-81.7055437,2025.0,2.0,Wednesday,1.0,2000-2999,24.0,13.563840209208333,7.81923445385907,8.910045761473558
2021-08-16,5812 Drummond Way,Naples,34119,425000.0,2.0,2.0,Na22 - S/O Immokalee Rd W/O 951,1540.0,5227.0,1998.0,276.0,438.0,26.2472737,-81.7169222,2021.0,8.0,Monday,3.0,1000-1999,23.0,12.959846800844963,7.340186835320115,8.561784074744113
2020-12-07,2766 Island Pond Ln,Naples,34119,435000.0,3.0,2.0,Na22 - S/O Immokalee Rd W/O 951,2181.0,6969.0,2002.0,199.0,434.0,26.2481774,-81.7109318,2020.0,12.0,Monday,4.0,2000-2999,18.0,12.983103608918753,7.687997166393016,8.84937050375457
2022-10-07,248 Monterey Dr,Naples,34119,785000.0,3.0,2.0,Na14 - N/O Pine Ridge Rd And Vin,2325.0,12632.0,1993.0,338.0,226.0,26.2253459,-81.7277341,2022.0,10.0,Friday,4.0,2000-2999,29.0,13.573440270649085,7.75190533307861,9.444067716830038
2022-05-13,5507 Freeport Ln,Naples,34119,833000.0,3.0,3.0,Na22 - S/O Immokalee Rd W/O 951,2188.0,12196.0,1999.0,381.0,453.0,26.2493555,-81.7149122,2022.0,5.0,Friday,2.0,2000-2999,23.0,13.632790121628451,7.691200097522863,9.40894529884324
2021-11-30,5835 Charlton Way,Naples,34119,719000.0,4.0,3.0,Na22 - S/O Immokalee Rd W/O 951,2541.0,8276.0,1999.0,283.0,456.0,26.2465591,-81.7148695,2021.0,11.0,Tuesday,4.0,2000-2999,22.0,13.4856180275228,7.8407064517494,9.021235862885396
2023-09-15,479 Terra Vista Ct,Naples,34119,2350000.0,4.0,5.5,Na14 - N/O Pine Ridge Rd And Vin,4959.0,23522.0,2001.0,474.0,362.0,26.2302825,-81.7223761,2023.0,9.0,Friday,3.0,4000-4999,22.0,14.669926311652166,8.509161019718974,10.065733944899032
2021-10-08,5377 Guadeloupe Way,Naples,34119,440000.0,2.0,2.0,Na22 - S/O Immokalee Rd W/O 951,1540.0,5227.0,1999.0,286.0,404.0,26.250412,-81.716981,2021.0,10.0,Friday,4.0,1000-1999,22.0,12.994532278619134,7.340186835320115,8.561784074744113
2021-03-15,3033 Futuna Ln,Naples,34119,317000.0,2.0,2.0,Na22 - S/O Immokalee Rd W/O 951,1540.0,5227.0,2002.0,206.0,400.0,26.2455564,-81.7066694,2021.0,3.0,Monday,1.0,1000-1999,19.0,12.666660207428574,7.340186835320115,8.561784074744113
2021-09-23,5442 Guadeloupe Way,Naples,34119,440000.0,2.0,2.0,Na22 - S/O Immokalee Rd W/O 951,1522.0,5662.0,1999.0,289.0,404.0,26.2501952,-81.7152727,2021.0,9.0,Thursday,3.0,1000-1999,22.0,12.994532278619134,7.328437352895162,8.641709066113805
2021-11-10,959 Fountain Run,Naples,34119,686000.0,2.0,2.0,Na14 - N/O Pine Ridge Rd And Vin,1735.0,8276.0,1996.0,395.0,467.0,26.2412519,-81.7286922,2021.0,11.0,Wednesday,4.0,1000-1999,25.0,13.438634364432907,7.459338895220296,9.021235862885396
2021-07-08,1017 Tierra Lago Way,Naples,34119,799000.0,3.0,3.0,Na14 - N/O Pine Ridge Rd And Vin,2515.0,9147.0,1999.0,318.0,553.0,26.2421755,-81.7220145,2021.0,7.0,Thursday,3.0,2000-2999,22.0,13.591117476312084,7.830425617820331,9.121290555142672
2025-01-30,981 Tierra Lago Way,Naples,34119,975000.0,3.0,2.5,Na14 - N/O Pine Ridge Rd And Vin,2489.0,11325.0,1998.0,392.0,600.0,26.2414474,-81.7208425,2025.0,1.0,Thursday,1.0,2000-2999,27.0,13.790193775620484,7.820037989458753,9.33485624667375
2022-09-02,3140 Dominica Way,Naples,34119,1000000.0,4.0,3.0,Na22 - S/O Immokalee Rd W/O 951,2507.0,8276.0,2002.0,399.0,475.0,26.2461951,-81.7030243,2022.0,9.0,Friday,3.0,2000-2999,20.0,13.815511557963774,7.827240901752812,9.021235862885396
2023-06-20,2760 Island Pond Ln,Naples,34119,749000.0,3.0,2.5,Na22 - S/O Immokalee Rd W/O 951,1995.0,6969.0,2002.0,375.0,469.0,26.2481953,-81.7109751,2023.0,6.0,Tuesday,2.0,1000-1999,21.0,13.52649559761195,7.59890045687141,8.84937050375457
2020-11-30,3868 Valentia Way,Naples,34119,477000.0,3.0,2.0,Na22 - S/O Immokalee Rd W/O 951,1983.0,7405.0,2002.0,241.0,434.0,26.2513865,-81.7074086,2020.0,11.0,Monday,4.0,1000-1999,18.0,13.07527386630434,7.592870287844818,8.910045761473558
2023-01-27,5437 Freeport Ln,Naples,34119,715000.0,3.0,2.5,Na22 - S/O Immokalee Rd W/O 951,1995.0,6969.0,1999.0,358.0,453.0,26.2487198,-81.7166783,2023.0,1.0,Friday,1.0,1000-1999,24.0,13.480039220276565,7.59890045687141,8.84937050375457
2024-05-09,5974 Bermuda Ln,Naples,34119,815000.0,3.0,3.0,Na22 - S/O Immokalee Rd W/O 951,2181.0,6926.0,1998.0,374.0,521.0,26.2484608,-81.7129025,2024.0,5.0,Thursday,2.0,2000-2999,26.0,13.610944619216111,7.687997166393016,8.843182098022606
2025-06-17,429 Terracina Ct,Naples,34119,2100000.0,4.0,4.5,Na14 - N/O Pine Ridge Rd And Vin,3647.0,23958.0,2000.0,576.0,400.0,26.230365,-81.7242019,2025.0,6.0,Tuesday,2.0,3000-3999,25.0,14.557448378884015,8.201934351194222,10.08409931513136
2024-08-20,3388 Cayman Ln,Naples,34119,575000.0,2.0,2.0,Na22 - S/O Immokalee Rd W/O 951,1540.0,5227.0,2002.0,373.0,482.0,26.245665,-81.7021199,2024.0,8.0,Tuesday,3.0,1000-1999,22.0,13.26212705890841,7.340186835320115,8.561784074744113
2021-11-05,6296 Towncenter Cir,Naples,34119,470000.0,3.0,2.5,Na22 - S/O Immokalee Rd W/O 951,1771.0,3484.0,2001.0,265.0,380.0,26.2499523,-81.7112296,2021.0,11.0,Friday,4.0,1000-1999,20.0,13.060490101343552,7.4798641311650265,8.156223323194624
2021-11-10,5445 Guadeloupe Way,Naples,34119,432000.0,2.0,2.0,Na22 - S/O Immokalee Rd W/O 951,1540.0,5227.0,1999.0,281.0,404.0,26.2506945,-81.7153085,2021.0,11.0,Wednesday,4.0,1000-1999,22.0,12.976183182038383,7.340186835320115,8.561784074744113
2021-07-19,3384 Cayman Ln,Naples,34119,420000.0,2.0,2.0,Na22 - S/O Immokalee Rd W/O 951,1540.0,5227.0,2002.0,273.0,404.0,26.2457876,-81.7020804,2021.0,7.0,Monday,3.0,1000-1999,19.0,12.948012371209098,7.340186835320115,8.561784074744113
2020-10-09,3425 Cayman Ln,Naples,34119,310000.0,2.0,2.0,Na22 - S/O Immokalee Rd W/O 951,1540.0,5227.0,2002.0,201.0,400.0,26.244655,-81.7017157,2020.0,10.0,Friday,4.0,1000-1999,18.0,12.644330802262578,7.340186835320115,8.561784074744113
2022-08-08,5778 Cove Cir #21,Naples,34119,438000.0,3.0,2.5,Na22 - S/O Immokalee Rd W/O 951,1611.0,5227.0,1999.0,272.0,257.0,26.2494365,-81.7197296,2022.0,8.0,Monday,3.0,1000-1999,23.0,12.989976472461,7.385230923066573,8.561784074744113
2022-08-30,396 Terracina Way,Naples,34119,2275000.0,4.0,4.5,Na14 - N/O Pine Ridge Rd And Vin,4448.0,17424.0,2003.0,511.0,362.0,26.22991,-81.7257913,2022.0,8.0,Tuesday,3.0,4000-4999,19.0,14.637491049927531,8.400434630806041,9.765661235628725
2020-11-12,297 Monterey Dr,Naples,34119,845000.0,5.0,4.0,Valley Oak,3500.0,20908.0,1990.0,241.0,240.0,26.2256107,-81.7264831,2020.0,11.0,Thursday,4.0,3000-3999,30.0,13.647093089770562,8.160803920954665,9.947934967271424
2021-06-02,455 Palo Verde Dr,Naples,34119,625500.0,2.0,2.0,Na14 - N/O Pine Ridge Rd And Vin,2049.0,7405.0,2000.0,305.0,463.0,26.2321618,-81.7213247,2021.0,6.0,Wednesday,2.0,2000-2999,21.0,13.346308207608848,7.6255950721324535,8.910045761473558
2023-10-03,727 Vistana Cir #37,Naples,34119,565000.0,3.0,2.0,Na14 - N/O Pine Ridge Rd And Vin,1790.0,7840.0,2001.0,316.0,443.0,26.242605,-81.720745,2023.0,10.0,Tuesday,4.0,1000-1999,22.0,13.244582780038517,7.490529402060711,8.967121656230923
2023-06-20,892 Villa Florenza Dr,Naples,34119,1250000.0,3.0,2.5,Na14 - N/O Pine Ridge Rd And Vin,2711.0,9147.0,2000.0,461.0,642.0,26.2404827,-81.7236263,2023.0,6.0,Tuesday,2.0,2000-2999,23.0,14.038654909278163,7.905441649060286,9.121290555142672
2023-03-31,4377 Madagascar Palm Way,Naples,34119,696000.0,4.0,3.0,Na22 - S/O Immokalee Rd W/O 951,2529.0,7405.0,2019.0,275.0,316.0,26.2514862,-81.7034277,2023.0,3.0,Friday,1.0,2000-2999,4.0,13.453106376097134,7.835974581721566,8.910045761473558
2021-03-12,3723 Exuma Way,Naples,34119,328700.0,2.0,2.0,Na22 - S/O Immokalee Rd W/O 951,1680.0,5227.0,2003.0,196.0,404.0,26.2489556,-81.7056938,2021.0,3.0,Friday,1.0,1000-1999,18.0,12.702903801935484,7.427144133408616,8.561784074744113
2022-10-05,452 Terracina Way,Naples,34119,3150000.0,4.0,4.5,Na14 - N/O Pine Ridge Rd And Vin,3733.0,16552.0,2001.0,844.0,362.0,26.227418,-81.7221536,2022.0,10.0,Wednesday,4.0,3000-3999,21.0,14.962913328262083,8.225235324101668,9.714322633260165
2021-08-06,886 Vistana Cir #48,Naples,34119,560000.0,4.0,2.5,Na14 - N/O Pine Ridge Rd And Vin,2086.0,8276.0,2000.0,268.0,455.0,26.242959,-81.723804,2021.0,8.0,Friday,3.0,2000-2999,21.0,13.235693848424024,7.643482907077201,9.021235862885396
2021-05-25,774 Vistana Cir #53,Naples,34119,390000.0,3.0,2.5,Na14 - N/O Pine Ridge Rd And Vin,2086.0,8276.0,2003.0,187.0,455.0,26.2435193,-81.7203325,2021.0,5.0,Tuesday,2.0,2000-2999,18.0,12.873904582205107,7.643482907077201,9.021235862885396
2022-08-19,5981 Bermuda Ln,Naples,34119,850000.0,3.0,2.0,Na22 - S/O Immokalee Rd W/O 951,2200.0,8276.0,1998.0,386.0,453.0,26.2484062,-81.7135439,2022.0,8.0,Friday,3.0,2000-2999,24.0,13.652992804936396,7.696667081526462,9.021235862885396
2023-06-01,2931 Hatteras Way,Naples,34119,929000.0,4.0,3.5,Na22 - S/O Immokalee Rd W/O 951,2500.0,8276.0,2002.0,372.0,491.0,26.2485691,-81.7090953,2023.0,6.0,Thursday,2.0,2000-2999,21.0,13.74186509422166,7.824445930877619,9.021235862885396
2022-10-31,5325 Guadeloupe Way,Naples,34119,516300.0,2.0,2.0,Na22 - S/O Immokalee Rd W/O 951,1540.0,5227.0,1999.0,335.0,418.0,26.250713,-81.7183906,2022.0,10.0,Monday,4.0,1000-1999,23.0,13.154445207724281,7.340186835320115,8.561784074744113
2024-06-14,5815 Charlton Way,Naples,34119,850000.0,4.0,3.0,Island Walk,2507.0,8712.0,1999.0,339.0,547.0,26.245713,-81.7148908,2024.0,6.0,Friday,2.0,2000-2999,25.0,13.652992804936396,7.827240901752812,9.072571442231286
2021-08-31,574 Wedgewood Way,Naples,34119,1250000.0,4.0,4.0,Na14 - N/O Pine Ridge Rd And Vin,3848.0,18730.0,1999.0,325.0,327.0,26.2374245,-81.7202786,2021.0,8.0,Tuesday,3.0,3000-3999,22.0,14.038654909278163,8.255568653283746,9.837935184295892
2023-09-01,6214 Towncenter Cir,Naples,34119,549900.0,3.0,2.5,Na22 - S/O Immokalee Rd W/O 951,1786.0,5227.0,2002.0,308.0,407.0,26.250397,-81.710492,2023.0,9.0,Friday,3.0,1000-1999,21.0,13.217493541006709,7.488293515159428,8.561784074744113
2024-05-29,932 Glen Lake Cir,Naples,34119,1400000.0,3.0,2.5,Na14 - N/O Pine Ridge Rd And Vin,2993.0,12632.0,2003.0,468.0,498.0,26.2416948,-81.7242694,2024.0,5.0,Wednesday,2.0,2000-2999,21.0,14.151983508870947,8.004365564979574,9.444067716830038
2024-03-12,470 Terra Vista Ct,Naples,34119,2200000.0,4.0,5.5,Na14 - N/O Pine Ridge Rd And Vin,3730.0,15681.0,2001.0,590.0,153.0,26.2299381,-81.7215218,2024.0,3.0,Tuesday,1.0,3000-3999,23.0,14.603968372873895,8.224431573221159,9.660268836790868
2022-05-12,3710 Yakobi Ln,Naples,34119,572500.0,2.0,2.0,Na22 - S/O Immokalee Rd W/O 951,1680.0,5227.0,2003.0,341.0,418.0,26.2480826,-81.7036141,2022.0,5.0,Thursday,2.0,1000-1999,19.0,13.257769761133897,7.427144133408616,8.561784074744113
2020-12-10,5348 Hawkesbury Way,Naples,34119,532000.0,3.0,2.0,Na22 - S/O Immokalee Rd W/O 951,1983.0,9147.0,2000.0,268.0,434.0,26.251993,-81.7140114,2020.0,12.0,Thursday,4.0,1000-1999,20.0,13.184400648021263,7.592870287844818,9.121290555142672
2023-03-30,913 Tierra Lago Way,Naples,34119,1950000.0,3.0,4.0,Na14 - N/O Pine Ridge Rd And Vin,2806.0,12196.0,1996.0,695.0,553.0,26.2390891,-81.7207901,2023.0,3.0,Thursday,1.0,2000-2999,27.0,14.48334044336031,7.939871576361883,9.40894529884324
2023-04-19,948 Glen Lake Cir,Naples,34119,1575000.0,4.0,3.5,Na14 - N/O Pine Ridge Rd And Vin,2838.0,13939.0,2002.0,555.0,498.0,26.2409421,-81.7242482,2023.0,4.0,Wednesday,2.0,2000-2999,21.0,14.269766465162304,7.951207156472972,9.542517684314515
2023-06-23,3715 Exuma Way,Naples,34119,465000.0,2.0,2.0,Na22 - S/O Immokalee Rd W/O 951,1540.0,5227.0,2003.0,302.0,433.0,26.2489319,-81.7054553,2023.0,6.0,Friday,2.0,1000-1999,20.0,13.049794835104816,7.340186835320115,8.561784074744113
2022-08-12,870 Vistana Cir #52,Naples,34119,579000.0,4.0,2.5,Na14 - N/O Pine Ridge Rd And Vin,2086.0,7405.0,2002.0,278.0,443.0,26.243525,-81.723856,2022.0,8.0,Friday,3.0,2000-2999,20.0,13.269059483669357,7.643482907077201,8.910045761473558
2020-10-20,3249 Barbados Ln,Naples,34119,320000.0,2.0,2.0,Na22 - S/O Immokalee Rd W/O 951,1680.0,5227.0,2002.0,190.0,400.0,26.2451088,-81.7007226,2020.0,10.0,Tuesday,4.0,1000-1999,18.0,12.676079399771027,7.427144133408616,8.561784074744113
2022-12-02,3826 Whidbey Way,Naples,34119,815000.0,3.0,2.5,Na22 - S/O Immokalee Rd W/O 951,1995.0,7840.0,2002.0,409.0,453.0,26.2500483,-81.7090904,2022.0,12.0,Friday,4.0,1000-1999,20.0,13.610944619216111,7.59890045687141,8.967121656230923
2022-11-09,3629 Exuma Way,Naples,34119,579900.0,2.0,2.0,Na22 - S/O Immokalee Rd W/O 951,1540.0,6098.0,2003.0,377.0,418.0,26.2497443,-81.7036835,2022.0,11.0,Wednesday,4.0,1000-1999,19.0,13.270612678298292,7.340186835320115,8.715880102296456
2023-12-15,3419 Anguilla Way,Naples,34119,932000.0,5.0,4.0,Na22 - S/O Immokalee Rd W/O 951,2487.0,9147.0,2003.0,375.0,491.0,26.2479847,-81.7013905,2023.0,12.0,Friday,4.0,2000-2999,20.0,13.745089166628526,7.81923445385907,9.121290555142672
2022-08-17,5300 Hawkesbury Way,Naples,34119,900000.0,3.0,3.0,Na22 - S/O Immokalee Rd W/O 951,1995.0,6969.0,2000.0,451.0,452.0,26.2514801,-81.715819,2022.0,8.0,Wednesday,3.0,1000-1999,22.0,13.710151153416941,7.59890045687141,8.84937050375457
2021-05-14,5910 Sonoma Ct,Naples,34119,850000.0,4.0,3.0,Na14 - N/O Pine Ridge Rd And Vin,2701.0,13503.0,1993.0,315.0,224.0,26.2249437,-81.7258596,2021.0,5.0,Friday,2.0,2000-2999,28.0,13.652992804936396,7.9017475185201445,9.510741216835738
2023-10-18,2866 Hatteras Way,Naples,34119,985000.0,4.0,3.5,Na22 - S/O Immokalee Rd W/O 951,2507.0,8712.0,2002.0,393.0,491.0,26.2460804,-81.7097192,2023.0,10.0,Wednesday,4.0,2000-2999,21.0,13.800397935382136,7.827240901752812,9.072571442231286
2024-01-10,5398 Guadeloupe Way,Naples,34119,514000.0,2.0,2.0,Na22 - S/O Immokalee Rd W/O 951,1540.0,4791.0,1999.0,334.0,482.0,26.2499457,-81.7164088,2024.0,1.0,Wednesday,1.0,1000-1999,25.0,13.1499804899607,7.340186835320115,8.474703139795285
2021-01-29,6643 Glen Arbor Way,Naples,34119,910000.0,4.0,3.5,Na14 - N/O Pine Ridge Rd And Vin,3590.0,14810.0,1997.0,253.0,345.0,26.2234382,-81.7210784,2021.0,1.0,Friday,1.0,3000-3999,24.0,13.721200977393528,8.186185994226083,9.603125426926972
2021-11-29,5895 Sonoma Ct,Naples,34119,900000.0,3.0,3.5,Na14 - N/O Pine Ridge Rd And Vin,2758.0,14810.0,1990.0,326.0,224.0,26.2255434,-81.7255275,2021.0,11.0,Monday,4.0,2000-2999,31.0,13.710151153416941,7.922623574217286,9.603125426926972
2022-06-21,5875 Cloudstone Ct,Naples,34119,1395000.0,3.0,2.5,Na14 - N/O Pine Ridge Rd And Vin,2145.0,15245.0,1993.0,650.0,229.0,26.2246444,-81.725253,2022.0,6.0,Tuesday,2.0,2000-2999,29.0,14.148405690083225,7.671360923190644,9.632072452548218
2024-11-20,3245 Barbados Ln,Naples,34119,465000.0,2.0,2.0,Island Walk,1540.0,5227.0,2002.0,302.0,482.0,26.2451992,-81.7006981,2024.0,11.0,Wednesday,4.0,1000-1999,22.0,13.049794835104816,7.340186835320115,8.561784074744113
2025-06-25,3713 Whidbey Way,Naples,34119,730000.0,3.0,2.0,Na22 - S/O Immokalee Rd W/O 951,2181.0,8276.0,2002.0,335.0,542.0,26.2505757,-81.7050447,2025.0,6.0,Wednesday,2.0,2000-2999,23.0,13.500801182986649,7.687997166393016,9.021235862885396
2021-05-10,2873 Hatteras Way,Naples,34119,556250.0,5.0,3.5,Na22 - S/O Immokalee Rd W/O 951,2487.0,8276.0,2002.0,224.0,461.0,26.246422,-81.709242,2021.0,5.0,Monday,2.0,2000-2999,19.0,13.22897491021378,7.81923445385907,9.021235862885396
2025-05-12,3899 Valentia Way,Naples,34119,500000.0,3.0,2.0,Island Walk,2181.0,6969.0,1999.0,229.0,542.0,26.2519493,-81.7085957,2025.0,5.0,Monday,2.0,2000-2999,26.0,13.122365377402328,7.687997166393016,8.84937050375457
2024-07-18,3728 Exuma Way,Naples,34119,535000.0,2.0,2.0,Na22 - S/O Immokalee Rd W/O 951,1680.0,5227.0,2003.0,318.0,485.0,26.2483934,-81.7058995,2024.0,7.0,Thursday,3.0,1000-1999,21.0,13.190023895035274,7.427144133408616,8.561784074744113
2024-11-25,1078 Camelot Cir,Naples,34119,1350000.0,4.0,3.0,Na14 - N/O Pine Ridge Rd And Vin,2798.0,10890.0,2002.0,482.0,633.0,26.2402844,-81.7269279,2024.0,11.0,Monday,4.0,2000-2999,22.0,14.115615891155079,7.937017489515454,9.295692039075686
2020-12-31,5694 Eleuthera Way,Naples,34119,359900.0,2.0,2.0,Na22 - S/O Immokalee Rd W/O 951,1556.0,5227.0,1998.0,231.0,401.0,26.2466261,-81.7177807,2020.0,12.0,Thursday,4.0,1000-1999,22.0,12.79358427261286,7.350516171833998,8.561784074744113
2023-06-14,5334 Guadeloupe Way,Naples,34119,480000.0,2.0,2.0,Na22 - S/O Immokalee Rd W/O 951,1540.0,6534.0,1999.0,312.0,433.0,26.2501529,-81.7182352,2023.0,6.0,Wednesday,2.0,1000-1999,24.0,13.081543466215237,7.340186835320115,8.784927626058323
2023-09-14,5365 Guadeloupe Way,Naples,34119,544000.0,2.0,2.0,Na22 - S/O Immokalee Rd W/O 951,1540.0,4791.0,1999.0,353.0,433.0,26.2504881,-81.7173123,2023.0,9.0,Thursday,3.0,1000-1999,24.0,13.206706364071684,7.340186835320115,8.474703139795285
2021-08-02,434 Palo Verde Dr,Naples,34119,765000.0,3.0,2.0,Na14 - N/O Pine Ridge Rd And Vin,2067.0,8276.0,2002.0,370.0,470.0,26.2315813,-81.720516,2021.0,8.0,Monday,3.0,2000-2999,19.0,13.547632419997361,7.63433723562832,9.021235862885396
2021-10-27,848 Villa Florenza Dr,Naples,34119,1250000.0,3.0,4.0,Na14 - N/O Pine Ridge Rd And Vin,2860.0,14810.0,2002.0,437.0,516.0,26.2391574,-81.7245285,2021.0,10.0,Wednesday,4.0,2000-2999,19.0,14.038654909278163,7.95892649305011,9.603125426926972
2024-10-18,5426 Guadeloupe Way,Naples,34119,630000.0,2.0,2.0,Na22 - S/O Immokalee Rd W/O 951,1580.0,4791.0,1999.0,399.0,482.0,26.250033,-81.7156919,2024.0,10.0,Friday,4.0,1000-1999,25.0,13.353476685668044,7.365812837209472,8.474703139795285
2025-03-18,3984 Upolo Ln,Naples,34119,1149500.0,4.0,3.0,Na22 - S/O Immokalee Rd W/O 951,2548.0,8712.0,2001.0,451.0,568.0,26.2530213,-81.708614,2025.0,3.0,Tuesday,1.0,2000-2999,24.0,13.954838493128449,7.8434564043761155,9.072571442231286
2021-04-12,5920 Sonoma Ct,Naples,34119,740000.0,3.0,3.0,Na14 - N/O Pine Ridge Rd And Vin,2609.0,12632.0,1995.0,284.0,235.0,26.2249521,-81.7261537,2021.0,4.0,Monday,2.0,2000-2999,26.0,13.51440681653079,7.867105500316739,9.444067716830038
2023-11-20,441 Palo Verde Dr,Naples,34119,875000.0,2.0,2.0,Na14 - N/O Pine Ridge Rd And Vin,2193.0,8712.0,1998.0,399.0,507.0,26.231956,-81.7209761,2023.0,11.0,Monday,4.0,2000-2999,25.0,13.681980308196241,7.693481640835175,9.072571442231286
2020-12-04,2788 Island Pond Ln,Naples,34119,477500.0,3.0,2.5,Na22 - S/O Immokalee Rd W/O 951,2000.0,8276.0,2002.0,239.0,434.0,26.2489747,-81.7106222,2020.0,12.0,Friday,4.0,1000-1999,18.0,13.076321533141567,7.601402334583733,9.021235862885396
2024-07-24,902 Tierra Lago Way,Naples,34119,1330000.0,2.0,3.0,Na14 - N/O Pine Ridge Rd And Vin,2580.0,19602.0,1996.0,516.0,600.0,26.238578,-81.7211411,2024.0,7.0,Wednesday,3.0,2000-2999,28.0,14.100690252077353,7.855932199718614,9.883437894730424
2025-02-25,6055 Andros Way,Naples,34119,765000.0,3.0,2.0,Na22 - S/O Immokalee Rd W/O 951,2000.0,10890.0,2003.0,383.0,542.0,26.2452183,-81.7133183,2025.0,2.0,Tuesday,1.0,1000-1999,22.0,13.547632419997361,7.601402334583733,9.295692039075686
2023-04-26,813 Villa Florenza Dr,Naples,34119,1350000.0,3.0,4.0,Na14 - N/O Pine Ridge Rd And Vin,2863.0,10018.0,2002.0,472.0,633.0,26.2389595,-81.725506,2023.0,4.0,Wednesday,2.0,2000-2999,21.0,14.115615891155079,7.9599745280805365,9.212238569259263
2020-12-31,6647 Glen Arbor Way,Naples,34119,855000.0,4.0,3.5,Na14 - N/O Pine Ridge Rd And Vin,3681.0,14374.0,1996.0,232.0,345.0,26.2237209,-81.7211334,2020.0,12.0,Thursday,4.0,3000-3999,24.0,13.658857917508856,8.211211361793023,9.573245865665552
2023-09-18,3059 Ellice Way,Naples,34119,782000.0,3.0,2.5,Na22 - S/O Immokalee Rd W/O 951,2000.0,8276.0,2003.0,391.0,468.0,26.2469138,-81.7049497,2023.0,9.0,Monday,3.0,1000-1999,20.0,13.569611298299009,7.601402334583733,9.021235862885396
2020-08-03,3031 Ellice Way,Naples,34119,452000.0,3.0,3.0,Na22 - S/O Immokalee Rd W/O 951,1983.0,7840.0,2003.0,228.0,434.0,26.2458435,-81.7052387,2020.0,8.0,Monday,3.0,1000-1999,17.0,13.021439671201302,7.592870287844818,8.967121656230923
2025-03-31,3683 Exuma Way,Naples,34119,660000.0,2.0,2.0,Na22 - S/O Immokalee Rd W/O 951,1540.0,5227.0,2003.0,429.0,501.0,26.2490545,-81.7045055,2025.0,3.0,Monday,1.0,1000-1999,22.0,13.399996629152975,7.340186835320115,8.561784074744113
2023-01-10,637 Shoreline Dr,Naples,34119,1475000.0,4.0,3.0,Na14 - N/O Pine Ridge Rd And Vin,2890.0,17424.0,2000.0,510.0,327.0,26.2357738,-81.7212446,2023.0,1.0,Tuesday,1.0,2000-2999,23.0,14.204169225721929,7.969357742016346,9.765661235628725
2025-04-23,876 Villa Florenza Dr,Naples,34119,1695000.0,3.0,3.0,Na14 - N/O Pine Ridge Rd And Vin,2528.0,9147.0,2001.0,670.0,683.0,26.239956,-81.723837,2025.0,4.0,Wednesday,2.0,2000-2999,24.0,14.343193888767015,7.835579246669965,9.121290555142672
2022-06-21,2934 Gilford Way,Naples,34119,721000.0,3.0,2.5,Na22 - S/O Immokalee Rd W/O 951,1995.0,6969.0,2002.0,361.0,452.0,26.2457845,-81.7081845,2022.0,6.0,Tuesday,2.0,1000-1999,20.0,13.488395803228677,7.59890045687141,8.84937050375457
2024-10-18,990 Fountain Run,Naples,34119,730000.0,3.0,2.5,Na14 - N/O Pine Ridge Rd And Vin,2137.0,6098.0,2001.0,342.0,481.0,26.2420881,-81.729433,2024.0,10.0,Friday,4.0,2000-2999,23.0,13.500801182986649,7.6676260915849905,8.715880102296456
2023-02-06,3403 Anguilla Way,Naples,34119,889000.0,4.0,3.0,Na22 - S/O Immokalee Rd W/O 951,2667.0,9147.0,2003.0,333.0,475.0,26.2480182,-81.7005623,2023.0,2.0,Monday,1.0,2000-2999,20.0,13.697853639354802,7.889084407035514,9.121290555142672
2025-04-15,2900 Hatteras Way,Naples,34119,1050000.0,4.0,3.0,Na22 - S/O Immokalee Rd W/O 951,2507.0,9147.0,2002.0,419.0,568.0,26.2474886,-81.7098479,2025.0,4.0,Tuesday,2.0,2000-2999,23.0,13.864301674514206,7.827240901752812,9.121290555142672
2021-07-02,460 Terracina Way,Naples,34119,1250000.0,3.0,4.5,Na14 - N/O Pine Ridge Rd And Vin,3258.0,15681.0,1999.0,384.0,347.0,26.2269574,-81.7217972,2021.0,7.0,Friday,3.0,3000-3999,22.0,14.038654909278163,8.089175678837561,9.660268836790868
2024-10-02,5211 Hawkesbury Way,Naples,34119,626500.0,3.0,3.0,Na22 - S/O Immokalee Rd W/O 951,1983.0,7405.0,2002.0,316.0,521.0,26.2521269,-81.7192501,2024.0,10.0,Wednesday,4.0,1000-1999,22.0,13.34790564948618,7.592870287844818,8.910045761473558
